   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 14.700053858628962200
K2 = -214.820982555160299000
K3 = 1465.741299703717230000
K4 = -4634.670244656503200000
K5 = 7810.758536651730540000
K6 = -5887.226479500532150000
K7 = 1924.674827763810750000
__________________________

Òermometr ¹ 4 (D-4-4)
 
Measured   R,Ohm 4807.194 4226.663 3755.845 3432.012 3197.414 3019.383 
  3245.00   7.789    2965.00   9.375    2685.00  11.807    2405.00  15.860
  3240.00   7.812    2960.00   9.410    2680.00  11.862    2400.00  15.956
  3235.00   7.836    2955.00   9.444    2675.00  11.917    2395.00  16.052
  3230.00   7.859    2950.00   9.479    2670.00  11.973    2390.00  16.150
  3225.00   7.883    2945.00   9.515    2665.00  12.029    2385.00  16.249
  3220.00   7.907    2940.00   9.550    2660.00  12.086    2380.00  16.348
  3215.00   7.931    2935.00   9.586    2655.00  12.144    2375.00  16.449
  3210.00   7.956    2930.00   9.622    2650.00  12.202    2370.00  16.551
  3205.00   7.980    2925.00   9.659    2645.00  12.260    2365.00  16.654
  3200.00   8.005    2920.00   9.695    2640.00  12.319    2360.00  16.758
  3195.00   8.030    2915.00   9.732    2635.00  12.379    2355.00  16.864
  3190.00   8.055    2910.00   9.770    2630.00  12.439    2350.00  16.970
  3185.00   8.080    2905.00   9.807    2625.00  12.500    2345.00  17.078
  3180.00   8.105    2900.00   9.845    2620.00  12.561    2340.00  17.187
  3175.00   8.130    2895.00   9.883    2615.00  12.623    2335.00  17.297
  3170.00   8.156    2890.00   9.922    2610.00  12.685    2330.00  17.408
  3165.00   8.182    2885.00   9.960    2605.00  12.749    2325.00  17.521
  3160.00   8.208    2880.00   9.999    2600.00  12.812    2320.00  17.635
  3155.00   8.234    2875.00  10.039    2595.00  12.877    2315.00  17.750

  2310.00  17.866    2030.00  27.209    1750.00  46.894    1470.00  93.616
  2305.00  17.984    2025.00  27.443    1745.00  47.412    1465.00  94.921
  2300.00  18.103    2020.00  27.680    1740.00  47.938    1460.00  96.250
  2295.00  18.224    2015.00  27.920    1735.00  48.473    1455.00  97.603
  2290.00  18.345    2010.00  28.164    1730.00  49.015    1450.00  98.981
  2285.00  18.469    2005.00  28.411    1725.00  49.566    1445.00  100.384
  2280.00  18.593    2000.00  28.661    1720.00  50.125    1440.00  101.813
  2275.00  18.720    1995.00  28.914    1715.00  50.693    1435.00  103.269
  2270.00  18.847    1990.00  29.171    1710.00  51.270    1430.00  104.751
  2265.00  18.976    1985.00  29.431    1705.00  51.856    1425.00  106.261
  2260.00  19.107    1980.00  29.695    1700.00  52.451    1420.00  107.799
  2255.00  19.239    1975.00  29.963    1695.00  53.055    1415.00  109.366
  2250.00  19.373    1970.00  30.234    1690.00  53.670    1410.00  110.963
  2245.00  19.508    1965.00  30.509    1685.00  54.293    1405.00  112.590
  2240.00  19.645    1960.00  30.787    1680.00  54.927    1400.00  114.247
  2235.00  19.783    1955.00  31.070    1675.00  55.571    1395.00  115.936
  2230.00  19.924    1950.00  31.356    1670.00  56.225    1390.00  117.657
  2225.00  20.065    1945.00  31.647    1665.00  56.889    1385.00  119.412
  2220.00  20.209    1940.00  31.941    1660.00  57.565    1380.00  121.200
  2215.00  20.354    1935.00  32.239    1655.00  58.251    1375.00  123.022
  2210.00  20.501    1930.00  32.542    1650.00  58.948    1370.00  124.880
  2205.00  20.650    1925.00  32.849    1645.00  59.656    1365.00  126.775
  2200.00  20.800    1920.00  33.160    1640.00  60.376    1360.00  128.706
  2195.00  20.953    1915.00  33.475    1635.00  61.108    1355.00  130.675
  2190.00  21.107    1910.00  33.795    1630.00  61.852    1350.00  132.683
  2185.00  21.263    1905.00  34.120    1625.00  62.608    1345.00  134.731
  2180.00  21.421    1900.00  34.449    1620.00  63.376    1340.00  136.820
  2175.00  21.581    1895.00  34.782    1615.00  64.157    1335.00  138.950
  2170.00  21.743    1890.00  35.121    1610.00  64.951    1330.00  141.123
  2165.00  21.907    1885.00  35.464    1605.00  65.758    1325.00  143.340
  2160.00  22.073    1880.00  35.812    1600.00  66.578    1320.00  145.602
  2155.00  22.241    1875.00  36.165    1595.00  67.412    1315.00  147.909
  2150.00  22.411    1870.00  36.523    1590.00  68.260    1310.00  150.264
  2145.00  22.583    1865.00  36.887    1585.00  69.122    1305.00  152.667
  2140.00  22.757    1860.00  37.255    1580.00  69.999    1300.00  155.120
  2135.00  22.934    1855.00  37.629    1575.00  70.890    1295.00  157.624
  2130.00  23.113    1850.00  38.009    1570.00  71.797    1290.00  160.179
  2125.00  23.294    1845.00  38.394    1565.00  72.719    1285.00  162.788
  2120.00  23.477    1840.00  38.784    1560.00  73.656    1280.00  165.452
  2115.00  23.662    1835.00  39.180    1555.00  74.610    1275.00  168.172
  2110.00  23.850    1830.00  39.583    1550.00  75.580    1270.00  170.950
  2105.00  24.041    1825.00  39.991    1545.00  76.567    1265.00  173.787
  2100.00  24.233    1820.00  40.404    1540.00  77.570    1260.00  176.684
  2095.00  24.429    1815.00  40.825    1535.00  78.591    1255.00  179.645
  2090.00  24.626    1810.00  41.251    1530.00  79.630    1250.00  182.669
  2085.00  24.827    1805.00  41.684    1525.00  80.687    1245.00  185.759
  2080.00  25.029    1800.00  42.123    1520.00  81.762    1240.00  188.916
  2075.00  25.235    1795.00  42.568    1515.00  82.856    1235.00  192.143
  2070.00  25.443    1790.00  43.021    1510.00  83.969    1230.00  195.442
  2065.00  25.654    1785.00  43.480    1505.00  85.102    1225.00  198.813
  2060.00  25.867    1780.00  43.946    1500.00  86.254    1220.00  202.260
  2055.00  26.084    1775.00  44.419    1495.00  87.428    1215.00  205.785
  2050.00  26.303    1770.00  44.899    1490.00  88.622    1210.00  209.389
  2045.00  26.525    1765.00  45.387    1485.00  89.837    1205.00  213.075
  2040.00  26.750    1760.00  45.882    1480.00  91.074    1200.00  216.845
  2035.00  26.978    1755.00  46.384    1475.00  92.334    1195.00  220.702

  1190.00  224.649
  1185.00  228.687
  1180.00  232.819
  1175.00  237.049
  1170.00  241.379
  1165.00  245.812
  1160.00  250.352
  1155.00  255.002
  1150.00  259.764
  1145.00  264.643
  1140.00  269.642
  1135.00  274.765
  1130.00  280.015
  1125.00  285.398
  1120.00  290.917
  1115.00  296.576
  1110.00  302.381
  1105.00  308.336
  1100.00  314.446
  1095.00  320.716
  1090.00  327.152
  1085.00  333.759
  1080.00  340.543
  1075.00  347.510
  1070.00  354.668
  1065.00  362.022
